opening,trap_name,clean_moves,commented_moves,metadata
Opening (A00),Opening (A00),1. Nc3 d5 2. e4 d4 3. Nce2 c5 4. Ng3 e5 5. Nf3 Bg4 6. Bc4 f6 7. Nxe5 Bxd1 8. Bf7+ Ke7 9. Nf5#,1. Nc3 d5 2. e4 d4 3. Nce2 c5 4. Ng3 e5 5. Nf3 Bg4 6. Bc4 f6 7. Nxe5 Bxd1 8. Bf7+ Ke7 9. Nf5#,"Moody - Bender, Corr. 1977"
Opening (A00),Opening (A00),1. Nc3 d5 2. e4 dxe4 3. Bc4 Nf6 4. f3 Bf5 5. g4 Bg6 6. g5 exf3 7. Qxf3 Qd4 8. Qxb7 Ng4 9. Qxa8 Qf2+ 10. Kd1 Ne3+ 11. dxe3 Bxc2#,1. Nc3 d5 2. e4 dxe4 3. Bc4 Nf6 4. f3 Bf5 5. g4 Bg6 6. g5 exf3 7. Qxf3 Qd4 8. Qxb7 Ng4 9. Qxa8 Qf2+ 10. Kd1 Ne3+ 11. dxe3 Bxc2#,"Aasum - Frenzel, Germany 1989"
Opening (A00),Opening (A00),1. Nc3 d5 2. e4 dxe4 3. Nxe4 Nd7 4. Bc4 Ngf6 5. Ng5 e6 6. Qe2 Be7 7. Nxf7 Kxf7 8. Qxe6+,1. Nc3 d5 2. e4 dxe4 3. Nxe4 Nd7 4. Bc4 Ngf6 5. Ng5 e6 6. Qe2 Be7 7. Nxf7 Kxf7 8. Qxe6+,"Myers - Savon, New York 1959"
Opening (A00),Opening (A00),1. Nc3 d5 2. e4 dxe4 3. Nxe4 e5 4. Bc4 Be7 5. Qh5 Nh6 6. d3,1. Nc3 d5 2. e4 dxe4 3. Nxe4 e5 4. Bc4 Be7 5. Qh5 Nh6 6. d3,"Van Geet - Sande, Corr. 1982"
Opening (A00),Opening (A00),1. Nc3 d5 2. e4 dxe4 3. Nxe4 e5 4. Bc4 Bf5 5. Qf3 Qd7 6. Ng5 Nc6 7. Bxf7+ Kd8 8. Be6 Bxe6 9. Qxf8+ Qe8 10. Nxe6+,1. Nc3 d5 2. e4 dxe4 3. Nxe4 e5 4. Bc4 Bf5 5. Qf3 Qd7 6. Ng5 Nc6 7. Bxf7+ Kd8 8. Be6 Bxe6 9. Qxf8+ Qe8 10. Nxe6+,"Goldberg - Lewin, South Africa 1982"
Opening (A00),Opening (A00),1. Nc3 d5 2. e4 dxe4 3. Nxe4 e5 4. Nf3 Bg4 5. h3 Bxf3 6. Qxf3 Be7 7. Bc4 Nh6 8. d3 g5 9. Qh5 Ng8 10. Qxf7+ Kd7 11. Nc5+,1. Nc3 d5 2. e4 dxe4 3. Nxe4 e5 4. Nf3 Bg4 5. h3 Bxf3 6. Qxf3 Be7 7. Bc4 Nh6 8. d3 g5 9. Qh5 Ng8 10. Qxf7+ Kd7 11. Nc5+,"Myers - Meifert, Racine 1955"
Opening (A80),Opening (A80),1. d4 f5 2. Nc3 Nf6 3. Nf3 e6 4. e3 Bb4 5. Bb5 c6 6. Ba4 Ne4 7. Qe2 Nxc3 8. bxc3 Bxc3+,1. d4 f5 2. Nc3 Nf6 3. Nf3 e6 4. e3 Bb4 5. Bb5 c6 6. Ba4 Ne4 7. Qe2 Nxc3 8. bxc3 Bxc3+,"MacKid - Wall, Bill, Internet 1996"
Opening (A80),Opening (A80),1. d4 f5 2. Nc3 Nf6 3. Bg5 d5 4. Bxf6 exf6 5. e3 c6 6. Bd3 Qb6 7. a3 Qxb2 8. Na4,1. d4 f5 2. Nc3 Nf6 3. Bg5 d5 4. Bxf6 exf6 5. e3 c6 6. Bd3 Qb6 7. a3 Qxb2 8. Na4,"Vaiser - Mutzner, Mendrisio 1988"
Opening (A80),Opening (A80),1. d4 f5 2. Nc3 Nf6 3. Bg5 h6 4. Bxf6 exf6 5. e4 Bb4 6. Qh5+ Kf8 7. Bc4 Qe7 8. Nge2 fxe4 9. O-O-O c6 10. Nf4,1. d4 f5 2. Nc3 Nf6 3. Bg5 h6 4. Bxf6 exf6 5. e4 Bb4 6. Qh5+ Kf8 7. Bc4 Qe7 8. Nge2 fxe4 9. O-O-O c6 10. Nf4,"Wall, Bill - McKone, P., Palo Alto 1989"
Opening (A85),Opening (A85),1. d4 f5 2. c4 Nf6 3. Nc3 g6 4. h4 Bg7 5. h5 Nxh5 6. e4 e6 7. exf5 exf5 8. Rxh5 gxh5 9. Qxh5+ Kf8 10. Nd5 h6 11. Qxf5+ Kg8 12. Qe4 Kf7 13. Be2 Rf8 14. Bxh6 Bxh6 15. Qh7+,1. d4 f5 2. c4 Nf6 3. Nc3 g6 4. h4 Bg7 5. h5 Nxh5 6. e4 e6 7. exf5 exf5 8. Rxh5 gxh5 9. Qxh5+ Kf8 10. Nd5 h6 11. Qxf5+ Kg8 12. Qe4 Kf7 13. Be2 Rf8 14. Bxh6 Bxh6 15. Qh7+,"Piket - Klip, Netherlands 1993"
Opening (A80),Opening (A80),1. d4 f5 2. Be3 Nf6 3. Qd3 e6 4. Bg5 c5 5. dxc5 Bxc5 6. g3 Qb6 7. Be3 Qxb2 8. Qc3 Bb4,1. d4 f5 2. Be3 Nf6 3. Qd3 e6 4. Bg5 c5 5. dxc5 Bxc5 6. g3 Qb6 7. Be3 Qxb2 8. Qc3 Bb4,"Hamlet - Wall, Bill, Internet 1997"
Opening (A82),Opening (A82),1. d4 f5 2. e4 d6 3. c4 Nf6 4. Nc3 b6 5. exf5 Bxf5 6. Qf3 c6 7. Qxf5,1. d4 f5 2. e4 d6 3. c4 Nf6 4. Nc3 b6 5. exf5 Bxf5 6. Qf3 c6 7. Qxf5,"Jorgensen - Jensen, Denmark 1988"
Opening (A82),Opening (A82),1. d4 f5 2. e4 fxe4 3. Nc3 e5 4. Qh5+ g6 5. Qxe5+ Qe7 6. Qxh8,1. d4 f5 2. e4 fxe4 3. Nc3 e5 4. Qh5+ g6 5. Qxe5+ Qe7 6. Qxh8,"Wall, Bill - McKone, P., Palo Alto 1989"
Opening (A82),Opening (A82),1. d4 f5 2. e4 fxe4 3. Nc3 Nf6 4. g4 h6 5. f4 d5 6. Be2 a6 7. g5 Nfd7 8. Bh5+ g6 9. Bxg6#,1. d4 f5 2. e4 fxe4 3. Nc3 Nf6 4. g4 h6 5. f4 d5 6. Be2 a6 7. g5 Nfd7 8. Bh5+ g6 9. Bxg6#,"Wall, Bill - Macho, Internet 1996"
Opening (A83),Opening (A83),1. d4 f5 2. e4 fxe4 3. Nc3 Nf6 4. Bg5 h6 5. Bxf6 exf6 6. Qh5+ Ke7 7. Bc4 Nc6 8. Qf7+ Kd6 9. Nxe4#,1. d4 f5 2. e4 fxe4 3. Nc3 Nf6 4. Bg5 h6 5. Bxf6 exf6 6. Qh5+ Ke7 7. Bc4 Nc6 8. Qf7+ Kd6 9. Nxe4#,"Krongraf - Monsehr, Corr. 1989"
Opening (A82),Opening (A82),1. d4 f5 2. e4 g6 3. exf5 gxf5 4. Qh5#,1. d4 f5 2. e4 g6 3. exf5 gxf5 4. Qh5#,"Welling - Braamkolk, Netherlands 1990"
Opening (A80),Opening (A80),1. d4 f5 2. g4 fxg4 3. h3 Nf6 4. hxg4 Nxg4 5. Qd3 Nf6 6. Rxh7,1. d4 f5 2. g4 fxg4 3. h3 Nf6 4. hxg4 Nxg4 5. Qd3 Nf6 6. Rxh7,"Zilbermints - Ash, New York 1991"
Opening (A80),Opening (A80),1. d4 f5 2. Bg5 c6 3. Nc3 d5 4. e4 dxe4 5. Bc4 g6 6. f3 Bg7 7. fxe4 Bxd4 8. Qd2 Bf6 9. Bf7+ Kxf7 10. Qxd8,1. d4 f5 2. Bg5 c6 3. Nc3 d5 4. e4 dxe4 5. Bc4 g6 6. f3 Bg7 7. fxe4 Bxd4 8. Qd2 Bf6 9. Bf7+ Kxf7 10. Qxd8,"Carlson - Jones, England 1995"
Opening (A80),Opening (A80),1. d4 f5 2. Bg5 g6 3. Nc3 Nh6 4. e4 Nf7 5. h4 Nxg5 6. hxg5 d6 7. exf5 Bxf5 8. g4 Bd7 9. Bd3 Bg7 10. Rxh7,1. d4 f5 2. Bg5 g6 3. Nc3 Nh6 4. e4 Nf7 5. h4 Nxg5 6. hxg5 d6 7. exf5 Bxf5 8. g4 Bd7 9. Bd3 Bg7 10. Rxh7,"Gazarek - Krumpak, Ljubljana 1995"
Opening (A80),Opening (A80),1. d4 f5 2. Bg5 h6 3. Bh4 g5 4. Bg3 f4 5. e3 h5 6. Bd3 Rh6 7. Qxh5+ Rxh5 8. Bg6#,1. d4 f5 2. Bg5 h6 3. Bh4 g5 4. Bg3 f4 5. e3 h5 6. Bd3 Rh6 7. Qxh5+ Rxh5 8. Bg6#,"Teed - Delmar, New York 1896"
Opening (A34),Opening (A34),1. c4 c5 2. Nc3 e5 3. e3 Ne7 4. Nb5 d5 5. Qa4 Bd7 6. Nd6#,1. c4 c5 2. Nc3 e5 3. e3 Ne7 4. Nb5 d5 5. Qa4 Bd7 6. Nd6#,"Corneliussen - Jensen, Denmark 1991"
Opening (A34),Opening (A34),1. c4 c5 2. Nc3 e6 3. Nf3 Ne7 4. Ne4 f5 5. Nd6#,1. c4 c5 2. Nc3 e6 3. Nf3 Ne7 4. Ne4 f5 5. Nd6#,"Fraenkell - NN, Helsinki 1934"
Opening (A30),Opening (A30),1. c4 c5 2. d4 cxd4 3. Nf3 e5 4. Nxe5 Qa5+,1. c4 c5 2. d4 cxd4 3. Nf3 e5 4. Nxe5 Qa5+,"Combe - Hasenfuss, Folkestone 1933"
Opening (A30),Opening (A30),1. c4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. b3 Bg7 6. Bb2 Nxd4 7. Bxd4 Qa5+ 8. Nc3 Qxc3+ 9. Bxc3 Bxc3+ 10. Qd2 Bxd2+,1. c4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. b3 Bg7 6. Bb2 Nxd4 7. Bxd4 Qa5+ 8. Nc3 Qxc3+ 9. Bxc3 Bxc3+ 10. Qd2 Bxd2+,"Panzalovic - Dancevski, Europe 1990"
Opening (A10),Opening (A10),1. c4 d5 2. cxd5 Nf6 3. e4 Nxe4 4. Qa4+,1. c4 d5 2. cxd5 Nf6 3. e4 Nxe4 4. Qa4+,"Lehmann - Schulz, Berlin 1950"
Opening (A27),Opening (A27),1. c4 e5 2. Nc3 Nc6 3. Nf3 f5 4. d4 e4 5. Bg5 Nf6 6. d5 exf3 7. dxc6 fxg2 8. cxd7+ Nxd7 9. Bxd8 gxh1=Q,1. c4 e5 2. Nc3 Nc6 3. Nf3 f5 4. d4 e4 5. Bg5 Nf6 6. d5 exf3 7. dxc6 fxg2 8. cxd7+ Nxd7 9. Bxd8 gxh1=Q,"Doroshkievich - Tukmakov, Riga 1970"
Opening (A27),Opening (A27),1. c4 e5 2. Nc3 Nc6 3. Nf3 g6 4. d4 exd4 5. Nd5 h6 6. Nxd4 Bg7 7. Bf4 d6 8. Nb5 Bxb2 9. Nbxc7+,1. c4 e5 2. Nc3 Nc6 3. Nf3 g6 4. d4 exd4 5. Nd5 h6 6. Nxd4 Bg7 7. Bf4 d6 8. Nb5 Bxb2 9. Nbxc7+,"Petek - Ptacnikova, Czechoslovakia 1995"
Opening (A25),Opening (A25),1. c4 e5 2. Nc3 Nc6 3. g3 Nf6 4. Bg2 Bb4 5. Nd5 Nxd5 6. cxd5 Nd4 7. e3 Nf5 8. Qg4,1. c4 e5 2. Nc3 Nc6 3. g3 Nf6 4. Bg2 Bb4 5. Nd5 Nxd5 6. cxd5 Nd4 7. e3 Nf5 8. Qg4,"Kaprinay - Hubner, H., Corr. 1926"
Opening (A22),Opening (A22),1. c4 e5 2. Nc3 Nf6 3. d3 b6 4. b3 Bb7 5. Bb2 Bc5 6. Nd5 Nxd5 7. cxd5 Bxd5 8. Bxe5 Bb4+,1. c4 e5 2. Nc3 Nf6 3. d3 b6 4. b3 Bb7 5. Bb2 Bc5 6. Nd5 Nxd5 7. cxd5 Bxd5 8. Bxe5 Bb4+,"Mason, B. - Wall, Bill, Palo Alto 1990"
Opening (A28),Opening (A28),1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. d4 exd4 5. Nxd4 Bb4 6. Bg5 h6 7. Bh4 Ne4 8. Bxd8 Nxc3 9. Nxc6 Nxd1+ 10. Nxb4,1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. d4 exd4 5. Nxd4 Bb4 6. Bg5 h6 7. Bh4 Ne4 8. Bxd8 Nxc3 9. Nxc6 Nxd1+ 10. Nxb4,"Muller - Duchamp, M., The Hague 1928"
Opening (A29),Opening (A29),1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. g3 Bb4 5. Nd5 Nxd5 6. cxd5 e4 7. dxc6 exf3 8. Qb3,1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. g3 Bb4 5. Nd5 Nxd5 6. cxd5 e4 7. dxc6 exf3 8. Qb3,"Petrosian - Ree, Wijk aan Zee 1971"
Opening (A22),Opening (A22),1. c4 e5 2. Nc3 Nf6 3. Nf3 e4 4. Ng5 Be7 5. Ngxe4 d5 6. Nxf6+ Bxf6 7. Nxd5 O-O 8. e3 b5 9. Qf3 Bb7 10. Nxf6+,1. c4 e5 2. Nc3 Nf6 3. Nf3 e4 4. Ng5 Be7 5. Ngxe4 d5 6. Nxf6+ Bxf6 7. Nxd5 O-O 8. e3 b5 9. Qf3 Bb7 10. Nxf6+,"Wall, Bill - XFile, Internet 1997"
Opening (A23),Opening (A23),1. c4 e5 2. Nc3 Nf6 3. g3 c6 4. d3 d5 5. Bg5 d4 6. Ne4 Nxe4 7. Bxd8 Bb4+ 8. Qd2 Bxd2+ 9. Kd1 Kxd8,1. c4 e5 2. Nc3 Nf6 3. g3 c6 4. d3 d5 5. Bg5 d4 6. Ne4 Nxe4 7. Bxd8 Bb4+ 8. Qd2 Bxd2+ 9. Kd1 Kxd8,"Molero - Lootsma, Stockholm 1980"
Opening (A22),Opening (A22),1. c4 e5 2. Nc3 Nf6 3. g3 Bc5 4. Bg2 d6 5. e3 Nc6 6. Nge2 Be6 7. Nd5 Nb4 8. Nxb4 Bxb4 9. Qa4+,1. c4 e5 2. Nc3 Nf6 3. g3 Bc5 4. Bg2 d6 5. e3 Nc6 6. Nge2 Be6 7. Nd5 Nb4 8. Nxb4 Bxb4 9. Qa4+,"Kaprinay - Hubner, Corr. 1926"
Opening (A10),Opening (A10),1. c4 d6 2. Nf3 Bg4 3. Qb3 Qc8 4. h3 Bh5 5. Qb5+,1. c4 d6 2. Nf3 Bg4 3. Qb3 Qc8 4. h3 Bh5 5. Qb5+,"Schmitt - Pribyl, Altenssteig 1990"
Opening (A16),Opening (A16),1. c4 Nf6 2. Nc3 d5 3. d4 Bf5 4. Qb3 Nc6 5. cxd5 Nxd4 6. Qa4+,1. c4 Nf6 2. Nc3 d5 3. d4 Bf5 4. Qb3 Nc6 5. cxd5 Nxd4 6. Qa4+,"Knopp - Koebele, Europe 1992"
Opening (A16),Opening (A16),1. c4 Nf6 2. Nc3 d5 3. cxd5 Nxd5 4. g3 Nxc3 5. bxc3 e6 6. Bg2 Be7 7. Rb1 O-O 8. Bxb7 Bxb7 9. Rxb7 Qd5,1. c4 Nf6 2. Nc3 d5 3. cxd5 Nxd5 4. g3 Nxc3 5. bxc3 e6 6. Bg2 Be7 7. Rb1 O-O 8. Bxb7 Bxb7 9. Rxb7 Qd5,"Brooks, R. - Wall, Bill, Thailand 1974"
Opening (A18),Opening (A18),1. c4 Nf6 2. Nc3 e6 3. e4 Nc6 4. Nge2 b6 5. g3 Ne5 6. d4 Nf3#,1. c4 Nf6 2. Nc3 e6 3. e4 Nc6 4. Nge2 b6 5. g3 Ne5 6. d4 Nf3#,"Mantia, A. - Trogdon, T., Dayton 1979"
Opening (A15),Opening (A15),1. c4 Nf6 2. f4 e6 3. d3 Bc5 4. Nf3 O-O 5. b3 Ng4 6. h3 Bf2+ 7. Kd2 Ne3,1. c4 Nf6 2. f4 e6 3. d3 Bc5 4. Nf3 O-O 5. b3 Ng4 6. h3 Bf2+ 7. Kd2 Ne3,"Rodman - Wall, Bill, Internet 1996"
Opening (A40),Opening (A40),1. d4 e5 2. dxe5 Nc6 3. Nf3 d5 4. exd6 Bxd6 5. Nc3 Nf6 6. Bg5 Bf5 7. Nd5 Bb4+ 8. Nxb4 Nxb4 9. Nd4 Qxd4 10. Qxd4 Nxc2+,1. d4 e5 2. dxe5 Nc6 3. Nf3 d5 4. exd6 Bxd6 5. Nc3 Nf6 6. Bg5 Bf5 7. Nd5 Bb4+ 8. Nxb4 Nxb4 9. Nd4 Qxd4 10. Qxd4 Nxc2+,"Buntin, L. - Bloodgood, C., Corr. 1976"
Opening (A40),Opening (A40),1. d4 e5 2. dxe5 Nc6 3. Nf3 Qe7 4. c3 Nxe5 5. Bd2 Nd3#,1. d4 e5 2. dxe5 Nc6 3. Nf3 Qe7 4. c3 Nxe5 5. Bd2 Nd3#,"Bronnum - San Marco, Bagneux 1985"
Opening (A40),Opening (A40),1. d4 e5 2. dxe5 Nc6 3. Nf3 Qe7 4. Nc3 Nxe5 5. Nxe5 Qxe5 6. Nd5 Qd6 7. Bf4,1. d4 e5 2. dxe5 Nc6 3. Nf3 Qe7 4. Nc3 Nxe5 5. Nxe5 Qxe5 6. Nd5 Qd6 7. Bf4,"Kirste - Plath, Corr. 1987"
Opening (A40),Opening (A40),1. d4 e5 2. dxe5 Nc6 3. Nf3 Qe7 4. Nbd2 Nxe5 5. c3 Nd3#,1. d4 e5 2. dxe5 Nc6 3. Nf3 Qe7 4. Nbd2 Nxe5 5. c3 Nd3#,"Bohmann - Ulfheden, Sweden 1938"
Opening (A40),Opening (A40),1. d4 e5 2. dxe5 Nc6 3. Nf3 Qe7 4. Qd5 h6 5. Nc3 g5 6. Nb5 Qd8 7. Bd2 Nge7 8. Qd6 Bg7 9. Nxc7+ Kf8 10. Nxa8,1. d4 e5 2. dxe5 Nc6 3. Nf3 Qe7 4. Qd5 h6 5. Nc3 g5 6. Nb5 Qd8 7. Bd2 Nge7 8. Qd6 Bg7 9. Nxc7+ Kf8 10. Nxa8,"Bouttier - Charrier, France 1792"
Opening (A40),Opening (A40),1. d4 e5 2. dxe5 Nc6 3. Nf3 Qe7 4. Bf4 Qb4+ 5. Qd2 Qxb2 6. Qc3 Bb4,1. d4 e5 2. dxe5 Nc6 3. Nf3 Qe7 4. Bf4 Qb4+ 5. Qd2 Qxb2 6. Qc3 Bb4,"Schatzle - Batchis, New Jersey 1987"
Opening (A40),Opening (A40),1. d4 e5 2. dxe5 Nc6 3. Nf3 Qe7 4. Bf4 Qb4+ 5. Bd2 Qxb2 6. Bc3 Bb4 7. Qd2 Bxc3 8. Qxc3 Qc1#,1. d4 e5 2. dxe5 Nc6 3. Nf3 Qe7 4. Bf4 Qb4+ 5. Bd2 Qxb2 6. Bc3 Bb4 7. Qd2 Bxc3 8. Qxc3 Qc1#,"Silbermann - Honich, Czernowitz 1930"
Opening (A40),Opening (A40),1. d4 e5 2. dxe5 Nc6 3. Nf3 f6 4. Bf4 fxe5 5. Nxe5 Qf6 6. Nxc6 dxc6 7. Bc1 Bg4 8. h3 Rd8 9. Nd2 Bc5 10. f3 Qh4+ 11. g3 Qxg3#,1. d4 e5 2. dxe5 Nc6 3. Nf3 f6 4. Bf4 fxe5 5. Nxe5 Qf6 6. Nxc6 dxc6 7. Bc1 Bg4 8. h3 Rd8 9. Nd2 Bc5 10. f3 Qh4+ 11. g3 Qxg3#,"Roughman - Gedult, France 1968"
Opening (C51),Opening (C51),1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Bc5 6. d4 exd4 7. cxd4 Bb6 8. d5 Qf6 9. e5 Nxe5 10. Nxe5 Qxf2#,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Bc5 6. d4 exd4 7. cxd4 Bb6 8. d5 Qf6 9. e5 Nxe5 10. Nxe5 Qxf2#,"Marshall - Marvin, Internet 1995"
Opening (C51),Opening (C51),1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Bc5 6. O-O Nf6 7. d4 Bb6 8. dxe5 Nxe4 9. Qd5,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Bc5 6. O-O Nf6 7. d4 Bb6 8. dxe5 Nxe4 9. Qd5,"Wall, Bill - Shameson, Mountain View, CA 1986"
Opening (C51),Opening (C51),1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Bc5 6. O-O Nf6 7. d4 exd4 8. cxd4 Be7 9. e5 Na5 10. exf6 Bxf6 11. Qe1+,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Bc5 6. O-O Nf6 7. d4 exd4 8. cxd4 Be7 9. e5 Na5 10. exf6 Bxf6 11. Qe1+,"Wall, Bill - TrickyKnight, Internet 1997"
Opening (C51),Opening (C51),1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Be7 6. d4 Na5 7. Be2 Nf6 8. dxe5 Nxe4 9. Qa4,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Be7 6. d4 Na5 7. Be2 Nf6 8. dxe5 Nxe4 9. Qa4,"Kiltii - Meskanen, Helsinki 1996"
Opening (C51),Opening (C51),1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Be7 6. d4 d6 7. Qb3 Kf8 8. Bxf7 g6 9. Bxg8 Rxg8 10. Bh6+,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Be7 6. d4 d6 7. Qb3 Kf8 8. Bxf7 g6 9. Bxg8 Rxg8 10. Bh6+,"Gurack - Koerner, Cattolica 1993"
Opening (C51),Opening (C51),1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Be7 6. d4 d6 7. Qb3 Nh6 8. Bxh6 gxh6 9. Bxf7+ Kf8 10. Bh5,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Be7 6. d4 d6 7. Qb3 Nh6 8. Bxh6 gxh6 9. Bxf7+ Kf8 10. Bh5,"Fischer, Robert - Chaney, Houston 1964"
Opening (C48),Opening (C48),1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Nd4 5. Bc4 Nxe4 6. Bxf7+ Kxf7 7. Nxe4 Nxf3+ 8. Qxf3+ Kg8 9. Ng5 Qf6 10. Qd5+,1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Nd4 5. Bc4 Nxe4 6. Bxf7+ Kxf7 7. Nxe4 Nxf3+ 8. Qxf3+ Kg8 9. Ng5 Qf6 10. Qd5+,"Jowett - McDonald, London 1885"
Opening (C48),Opening (C48),1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Nd4 5. Nxe5 Qe7 6. f4 Nxb5 7. Nxb5 d6 8. Nd3 Bg4,1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Nd4 5. Nxe5 Qe7 6. f4 Nxb5 7. Nxb5 d6 8. Nd3 Bg4,"NN - Van Mil, Eindhoven 1973"
Opening (C47),Opening (C47),1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. d4 Bb4 5. d5 Ne7 6. Nxe5 Nxe4 7. Qd4 Bxc3+ 8. bxc3 Nf6 9. Bg5 Ng6 10. Ng4,1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. d4 Bb4 5. d5 Ne7 6. Nxe5 Nxe4 7. Qd4 Bxc3+ 8. bxc3 Nf6 9. Bg5 Ng6 10. Ng4,"Tarrasch - Simonson, Berlin 1887"
Opening (C47),Opening (C47),1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. d4 exd4 5. Nxd4 Bc5 6. Be3 Nxd4 7. Bxd4 Qe7 8. Be2 O-O 9. e5 Ne8 10. Nd5,1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. d4 exd4 5. Nxd4 Bc5 6. Be3 Nxd4 7. Bxd4 Qe7 8. Be2 O-O 9. e5 Ne8 10. Nd5,"Colias - Ronco, Illinois 1987"
Opening (C47),Opening (C47),1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. d4 exd4 5. Nxd4 d5 6. Bb5 Qd6 7. exd5 Nxd5 8. Nxd5 Qxd5 9. Nxc6,1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. d4 exd4 5. Nxd4 d5 6. Bb5 Qd6 7. exd5 Nxd5 8. Nxd5 Qxd5 9. Nxc6,"Openheim - NN, Germany 1921"
Opening (C47),Opening (C47),1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. d4 exd4 5. Nxd4 d5 6. Bb5 Qd6 7. exd5 Nxd5 8. Nxc6 bxc6 9. Qxd5,1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. d4 exd4 5. Nxd4 d5 6. Bb5 Qd6 7. exd5 Nxd5 8. Nxc6 bxc6 9. Qxd5,"Valenta - Gotz, Czechoslovakia 1994"
Opening (C47),Opening (C47),1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. d4 exd4 5. Nd5 Nxd5 6. exd5 Nb4 7. Bc4 Qe7+ 8. Kd2 g6 9. Re1 Bh6+,1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. d4 exd4 5. Nd5 Nxd5 6. exd5 Nb4 7. Bc4 Qe7+ 8. Kd2 g6 9. Re1 Bh6+,"Cavallo - Barreras, Corr. 1983"
Opening (A08),Opening (A08),1. e4 e6 2. d3 d5 3. Nd2 Nc6 4. Ne2 e5 5. exd5 Qxd5 6. c4 Nb4 7. cxd5 Nxd3#,1. e4 e6 2. d3 d5 3. Nd2 Nc6 4. Ne2 e5 5. exd5 Qxd5 6. c4 Nb4 7. cxd5 Nxd3#,"Grossner - Budrich, East Germany 1949"
Opening (A08),Opening (A08),1. e4 e6 2. d3 d5 3. Nd2 Nf6 4. g3 dxe4 5. dxe4 Bc5 6. Ngf3 Ng4 7. Qe2 Bxf2+ 8. Kd1 Ne3+,1. e4 e6 2. d3 d5 3. Nd2 Nf6 4. g3 dxe4 5. dxe4 Bc5 6. Ngf3 Ng4 7. Qe2 Bxf2+ 8. Kd1 Ne3+,"Haubrich - Orlov, Chicago 1991"
Opening (C10),Opening (C10),1. e4 e6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Bd6 5. Bd3 Ne7 6. Bg5 O-O 7. Nf6+ gxf6 8. Bxf6 Qd7 9. Bxh7+ Kxh7 10. Qh5+ Kg8 11. Qh8#,1. e4 e6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Bd6 5. Bd3 Ne7 6. Bg5 O-O 7. Nf6+ gxf6 8. Bxf6 Qd7 9. Bxh7+ Kxh7 10. Qh5+ Kg8 11. Qh8#,"Blom - Jensen, Copenhagen 1938"
Opening (C10),Opening (C10),1. e4 e6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Bd7 5. Nf3 Bc6 6. Bd3 Nf6 7. Nxf6+ Qxf6 8. Bg5 Bxf3 9. Qd2 Qxd4 10. Bb5+,1. e4 e6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Bd7 5. Nf3 Bc6 6. Bd3 Nf6 7. Nxf6+ Qxf6 8. Bg5 Bxf3 9. Qd2 Qxd4 10. Bb5+,"Kotkov - Akopian, USSR 1966"
