opening,trap_name,clean_moves,commented_moves,metadata
Ruy Lopez,Exchange variation,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6 dxc6 5.O-O Nf6 6.Nxe5 Nxe4 7.Re1 Qd4 8.d3 Qxf2+ 9.Kh1 Nf6 10.Ng4+,"And after 1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6 dxc6 5.O-O Nf6 6.Nxe5 Nxe4, White has the following: 7.Re1 Qd4 8.d3 Qxf2+ 9.Kh1 Nf6 10.Ng4+, winning the Queen","Wall - Flygare, Postal 1995"
Ruy Lopez,Exchange variation,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6 dxc6 5.O-O Bd6 6.d4 Bg4 7.dxe5 Bxf3 8.Qxd8+ Kxd8 9.Nxe5,Another idea for Black is 1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6 dxc6 5.O-O Bd6 6.d4 Bg4 7.dxe5. Now Black should play 7...Bxf3. If 7...Bxe5? 8.Qxd8+ Kxd8 9.Nxe5 wins a piece,"Bradley - Bath, Ohio 1978"
Ruy Lopez,Exchange variation,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6 dxc6 5.O-O Bd6 6.d4 Qf6 7.Bg5 Qe6 8.dxe5 h6 9.exd6 Qxd6 10.Bh4,"1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6 dxc6 5.O-O Bd6 6.d4 Qf6 is too dangerous. After 7.Bg5 Qe6 8.dxe5 h6 9.exd6 Qxd6 10.Bh4, White is up a piece","Wall - Ellena, San Antonio 1970"
Ruy Lopez,Exchange variation,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6 dxc6 5.O-O Qd6 6.d4 Bg4 7.Bg5 f6 8.Be3 O-O-O 9.h3 h5 10.hxg4 hxg4 11.Nh2 exd4 12.Bd2 Qxh2#,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6 dxc6 5.O-O Qd6 6.d4 Bg4 7.Bg5 f6 8.Be3 O-O-O 9.h3 h5 10.hxg4 hxg4 11.Nh2 exd4 12.Bd2 Qxh2 mate,"Duncan - Wall, Dayton 1984"
Ruy Lopez,Exchange variation,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6 dxc6 5.O-O Bg4 6.h3 Bh5 7.g4 Bg6 8.Nxe5 Bxe4 9.Re1 Qd5 10.Nc3 Qxe5 11.Rxe4,"After 1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6 dxc6 5.O-O, popular is 5...Bg4. Black needs to be careful. 6.h3 Bh5 7.g4 Bg6 8.Nxe5 Bxe4 9.Re1 Qd5 10.Nc3 Qxe5 11.Rxe4 wins","Wall - Henline, North Carolina 1977"
Ruy Lopez,Exchange variation,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6 dxc6 5.O-O Bg4 6.h3 h5 7.d3 hxg4 8.Ne1 Qh4 9.f3 g3 10.Qh2#,"Instead of 6...Bh5, Black can play 1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6 dxc6 5.O-O Bg4 6.h3 h5!? White should not play 7.hxg4? (better is 7.d3) hxg4 8.Ne1 Qh4 9.f3 g3 and 10...Qh2 mate","Garner - Rowland, Arkansas 1979"
Ruy Lopez,Ruy Lopez,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6 dxc6 5.O-O Bg4 6.h3 h5 7.d3 Qf6 8.Nbd2 Ne7 9.Re1 Ng6 10.Qe2 Bc5 11.hxg4 Nf4 12.Qd1 hxg4 13.Nb3 Qh6,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6 dxc6 5.O-O Bg4 6.h3 h5 7.d3 Qf6 8.Nbd2 Ne7 9.Re1 Ng6 10.Qe2?! (better is 10.d4) 10...Bc5 11.hxg4? Nf4 12.Qd1 hxg4 13.Nb3 Qh6 wins,"Gonzales - Dyke, Los Angeles 1976"
Ruy Lopez,Ruy Lopez,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6 dxc6 5.O-O Bg4 6.h3 h5 7.d3 Qf6 8.Nbd2 Ne7 9.Nbd2 Ng6 10.hxg4 hxg4 11.Ng5 Nf4 12.Qxg4 Qxg5 13.Qf3 Qxg2+ 14.Qxg2 Ne2#,"Instead of 8.Nbd2, White can also play 8.Be3. But after 8...Ne7 9.Nbd2 Ng6 10.hxg4 hxg4 11.Ng5 Nf4 12.Qxg4 Qxg5! Black wins after 13.Qf3 (13.Qxg5 Ne2 mate) 13...Qxg2+ 14.Qxg2 Ne2 mate","Bohm - Hernandez, Amsterdam 1979"
Ruy Lopez,Ruy Lopez,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6 dxc6 5.O-O f6 6.d4 exd4 7.Nxd4 Bc5 8.Qh5+ 9.Qxc5,"1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6 dxc6 5.O-O f6. White can continue, 6.d4 exd4 7.Nxd4 and if 7...Bc5?? 8.Qh5+ and 9.Qxc5 wins a piece","Foley - Hoffman, Ohio 1979"
Ruy Lopez,Ruy Lopez,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6 dxc6 5.O-O f6 6.d4 exd4 7.Nxd4 c5 8.Nb3 Qxd1 9.Rxd1 Bd6 10.Na5 Bg4 11.f3 O-O-O 12.e5,"1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6 dxc6 5.O-O f6 6.d4 exd4 7.Nxd4 c5 8.Nb3 Qxd1 9.Rxd1 Bd6 10.Na5, now 10...Bg4? is bad (better is 10...b5). After 11.f3 O-O-O 12.e5! (and not 12.fxg4? Bxh2+ 13.Kxh2 Rxd1), White wins","Hort - Zheliandinaov, Havana 1967"
Ruy Lopez,Ruy Lopez,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6 dxc6 5.O-O f6 6.d4 exd4 7.Nxd4 c5 8.Nb3 Qxd1 9.Rxd1 Bd7 10.Bf4 O-O-O 11.Nc3 c6 12.Na4 b5 13.Nb6+ Kb7 14.Nxd7,"If 9...Bd7 istead of 9...Bd6, then 10.Bf4 O-O-O 11.Nc3 c6 12.Na4 b5 13.Nb6+ Kb7 14.Nxd7, winning a piece","Glass - Bauer, Switzerland 1977"
Ruy Lopez,Ruy Lopez,1.e4 e5 2.Nf3 Nc6 3.Bb5 Bc5 4.c3 d6 5.d4 exd4 6.cxd4 Bb4+ 7.Kf1 Bd7 8.Qa4 Qe7 9.d5 Qxe4 10.Nc3 Qg4 11.h3,"1.e4 e5 2.Nf3 Nc6 3.Bb5 Bc5 4.c3 d6 5.d4 exd4 6.cxd4 Bb4+ 7.Kf1 Bd7 8.Qa4 Qe7 9.d5 Qxe4 10.Nc3 Qg4 11.h3 and White threatens 12.Bxc6 and 13.Qxb4, winning a piece","Ralls - Beaulieu, Internet 1996"
Ruy Lopez,Bird variation,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nd4 4.Bc4 b5 5.Bxf7+ Kxf7 6.Nxd4 exd4 7.Qh5+ g6 8.Qd5+,"1.e4 e5 2.Nf3 Nc6 3.Bb5 Nd4 (the Bird variation) 4.Bc4 b5 5.Bxf7+ Kxf7 6.Nxd4 exd4 7.Qh5+ g6 8.Qd5+, winning the rook at a8","Wall - Soltz, San Antonio 1994"
Ruy Lopez,Ruy Lopez,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nge7 4.c3 a6 5.Bc4 h6 6.d4 d6 7.Qb3 Na5 8.Bxf7+ Kd7 9.Nxe5+ dxe5 10.Qe6#,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nge7 4.c3 a6 5.Bc4 h6 6.d4 d6? [6…exd4 or 6…b5] 7.Qb3 Na5?? 8.Bxf7+ Kd7 9.Nxe5+ dxe5 10.Qe6 mate,"Benko - Sawayer, New York 1964"
Ruy Lopez,Ruy Lopez,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.d3 Bc5 5.Bxc6 dxc6 6.Nxe5 Qd4,"1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.d3 Bc5 5.Bxc6 dxc6 6.Nxe5?? Qd4 and Black threatens 7...Qxf2 mate and 7...Qxe5, winning the knight.","Dykes - Somoza, Columbus, Ohio 1977"
Ruy Lopez,Ruy Lopez,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.Bxc6 dxc6 5.d3 Bd6 6.Bg5 O-O 7.d4 Bg4 8.dxe5 Bxe5 9.Qxd8 Raxd8 10.Nxe5 Rd1#,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.Bxc6 dxc6 5.d3 Bd6 6.Bg5 O-O 7.d4 Bg4 8.dxe5 Bxe5 9.Qxd8 Raxd8 10.Nxe5 Rd1 mate 0-1,"Chris Yinger - Ben Tyner, Orlando 1996"
Ruy Lopez,Ruy Lopez,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.Re1 f5 6.d3 Nd6 7.Bxc6 dxc6 8.Rxe5+ Ke7 9.Bg5 Qd7 10.Rd7+ Bxe7 11.Ne5+,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.Re1 f5 6.d3 Nd6 7.Bxc6 dxc6 8.Rxe5+ Ke7 9.Bg5 Qd7 10.Rd7+ Bxe7 11.Ne5+ wins the Queen after 12.Nxd7,"Pearsall - White, Postal 1935"
Ruy Lopez,Ruy Lopez,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O a6 5.Bxc6 bxc6 6.Nxe5 Nxe4 7.Re1 d5 8.d3 Nxf2 9.Qf3,"1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O a6 5.Bxc6 bxc6 6.Nxe5 Nxe4 7.Re1 d5 8.d3 Nxf2 9.Qf3, threatening 10.Qxf7 mate and 10.Qxf2","Wall - LonelyMonkey, Internet 1996"
Saint George’s Defense,Saint George’s Defense,1.e4 a6 2.d4 b5 3.c4 bxc4 4.Bxc4 Bb7 5.Qb3,"1.e4 a6 2.d4 b5 3.c4 bxc4 4.Bxc4 Bb7?? [Black should now play 4…e6, then Bb7] 5.Qb3, threatening mate on f7 and the Bishop on b7","Mackowiak - Kusiak, Lublin 1980"
Saint George’s Defense,Saint George’s Defense,1.e4 a6 2.d4 b5 3.e5 e6 4.Qf3 Nc6 5.c3 Bb7 6.Nh3 Nxd4 7.Qxb7 Nc2+,1.e4 a6 2.d4 b5 3.e5 e6 4.Qf3 Nc6 5.c3 Bb7 6.Nh3? [6.Qd1 or 6.Qg4 may be better] 6...Nxd4 7.Qxb7?? [7.Qd1] 7…Nc2+ winning the Rook and the exchange,"Mic - Wall, Internet 1996"
Saint George’s Defense,Saint George’s Defense,1.e4 a6 2.d4 b5 3.Nf3 Bb7 4.Bd3 c5 5.dxc5 e6 6.O-O Bxc5 7.c4 b4 8.Bg5 f6 9.Be3 Qc7 10.Nh4 Ne7 11.Qh5+ g6 12.Qxc5,"1.e4 a6 2.d4 b5 3.Nf3 Bb7 4.Bd3 c5? [Black should play 4...Nf6] 5.dxc5 e6 6.O-O Bxc5 7.c4 b4 8.Bg5 f6 9.Be3 Qc7 10.Nh4 Ne7?? [better is 10…Bxe3] 11.Qh5+ g6 12.Qxc5, winning the Bishop","Wall - Ross, North Carolina 1980"
Saint George’s Defense,Saint George’s Defense,1.e4 a6 2.d4 b5 3.Nf3 Bb7 4.Bd3 e6 5.O-O c5 6.c3 Nf6 7.Re1 d5 8.e5 Nfd7 9.Ng5 cxd4 10.Nxe6 Qc8 11.Nxd4,1.e4 a6 2.d4 b5 3.Nf3 Bb7 4.Bd3 e6 5.O-O c5 6.c3 Nf6 7.Re1 d5 8.e5 Nfd7 9.Ng5 cxd4?? [perhaps 9…g6] 10.Nxe6 Qc8 [10…fxe6?? 11.Qh5+ will win the Queen or mate] 11.Nxd4 and White is up in material,"Jowett - Andersen, Denmark 1991"
Saint George’s Defense,Saint George’s Defense,1.e4 a6 2.d4 b5 3.Nf3 Bb7 4.Bd3 Nf6 5.e5 Nd5 6.a4 b4 7.Ng5 g6 8.Qf3 f5 9.Bxf5 Qc8 10.Be4 c6 11.Nxh7,1.e4 a6 2.d4 b5 3.Nf3 Bb7 4.Bd3 Nf6 5.e5 Nd5 6.a4 b4 7.Ng5 g6 8.Qf3 f5 9.Bxf5! Qc8 10.Be4 c6 11.Nxh7 or 11.Qf7+ wins further material,"Ochoa - Goncalves, Seville 1994"
Scotch Opening,Goring Gambit,1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.c3 dxc3 5.Bc4 Nf6 6.Nxc3 Bb4 7.e5 Ng4 8.Bxf7+ Kxf7 9.Ng5+ Kg8 10.Qd5+ Kf8 11.Qf7#,"1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.c3 [Goring Gambit] dxc3 5.Bc4 Nf6 [5…Be7? 6.Qd5, Muratov - Zonov, Moscow 1985] 6.Nxc3 Bb4 7.e5 Ng4 8.Bxf7+ Kxf7 9.Ng5+ Kg8?? [9…Ke8 had to be played] 10.Qd5+ Kf8 11.Qf7 mate","Casafus - Formanek, Lewisham 1981"
Scotch Opening,Scotch Opening,1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Bc4 Bb4+ 5.c3 dxc3 6.Qd5 d6 7.Qxf7+ Kd7 8.Be6#,1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Bc4 Bb4+ [more common is 4...Nf6] 5.c3 dxc3 6.Qd5 d6?? 7.Qxf7+ Kd7 8.Be6 mate,"Schachter - Grabowski, Germany 1985"
Scotch Opening,Scotch Opening,1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Bc4 Bc5 5.c3 Nf6 6.b4 Bb6 7.e5 Ne4 8.b5 dxc3 9.Qd5 Bxf2+ 10.Ke2,1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Bc4 Bc5 5.c3 Nf6 6.b4 Bb6 7.e5 Ne4 8.b5 dxc3? [perhaps 8…Na5] 9.Qd5 Bxf2+ 10.Ke2 threatening 11.Qxf7 mate and 11.Qxe4,"Dowd - Roscher, Postal 1990"
Scotch Opening,Scotch Opening,1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Bc4 d6 5.c3 dxc3 6.Nxc3 Bg4 7.O-O Ne5 8.Nxe5+ Bxd1 9.Bxf7+ Ke7 10.Nd5#,1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Bc4 d6 5.c3 dxc3 6.Nxc3 Bg4 7.O-O Ne5? [Black should try 7…Bxf3 8.Qxf3 Ne5 and 9...Be7] 8.Nxe5+ Bxd1?? [8…dxe5 9.Qxg4] 9.Bxf7+ Ke7 10.Nd5 mate,"Falkbeer - Unknown, Vienna 1947"
Scotch Opening,Scotch Opening,1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Bc4 Be7 5.c3 dxc3 6.Qd5 Nh6 7.Bxh6 O-O 8.Bc1 Nb4 9.Qh5,"1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Bc4 Be7 5.c3 dxc3? [5...Na5 is playable] 6.Qd5 threatens 7.Qxf7. If 6...Nh6, then 7.Bxh6 gxh6 8.Qxf7+ (DeVisser - Jennings, New York 1922) If 6...d6 7.Qxf7+ Kd7 8.Be6 mate (Sandrin - Reames, Chicago 1989)","DeVisser - Jennings, New York 1922"
Scotch Opening,Scotch Opening,1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Nxd4 Bc5 5.Nxc6 Qh4 6.Nd4,1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Nxd4 Bc5 5.Nxc6 Qh4?? [simply 5…bxc6] 6.Nd4 and White is up a piece and prevents mate,"Magem - G. Fernandez, Spain"
Scotch Opening,Scotch Opening,1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Nxd4 Nxd4 5.Qxd4 Nf6 6.Bc4 Be7 7.e5 c5 8.Qf4,"1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Nxd4 Nxd4 5.Qxd4 Nf6 6.Bc4 Be7 7.e5 c5 8.Qf4 and if the knight moves, Qxf7 mate","Wall - Burton, Wichita Falls, Texas 1971"
Scotch Opening,Scotch Opening,1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Nxd4 Nge7 5.Nc3 g6 6.Bg5 Bg7 7.Nd5 Bxd4 8.Qxd4 Nxd4 9.Nf6+ Kf8 10.Bh6#,1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Nxd4 Nge7 5.Nc3 g6? [Black should continue with 5…Nxd4] 6.Bg5 Bg7 7.Nd5 [threatening 8.Nxc6 and 9.Bxe7] 7…Bxd4 8.Qxd4! Nxd4 9.Nf6+ Kf8 10.Bh6 mate,"Hopkins - Unknown, London 1932"
Scotch Opening,Scotch Opening,1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Nxd4 Qh4 5.Nc3 Nf6 6.Nf5 Qh5 7.Be2 Qg6 8.Nh4,"1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Nxd4 Qh4 5.Nc3 Nf6 [more common is 5...Bb4] 6.Nf5 Qh5 7.Be2 Qg6 8.Nh4, trapping the Queen","Frazer - Taubenhaus, Paris 1888"
Scotch Opening,Scotch Opening,1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Nxd4 Nf6 5.Bg5 Be7 6.Nf5 d5 7.exd5 Ne5 8.Nxe7 Qxe7 9.Bxf6 Nf3#,"1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Nxd4 Nf6 5.Bg5 [5.Bd3?? Nxd4 Lukelau - Wall, Internet 1996] 5…Be7 6.Nf5 d5? [6...O-O looks correct] 7.exd5 [White could also play 7.Nxg7+ Kf8 8.Bh6] 7...Ne5 8.Nxe7 [better is 8.Nxg7+] 8…Qxe7 9.Bxf6?? [White should play 9.Qe2] 9…Nf3 mate","Miller - Chernev, New York 1935"
Scotch Opening,Scotch Opening,1.e4 e5 2.Nf3 Nc6 3.d4 f5 4.exf5 e4 5.Ne5 Nxe5 6.dxe5 d5 7.Qh5+ Ke7 8.Bg5+ Nf6 9.exf6+,1.e4 e5 2.Nf3 Nc6 3.d4 f5 4.exf5 e4 5.Ne5 Nxe5 [perhaps Black should continue his development with 5...Nf6] 6.dxe5 d5 7.Qh5+ Ke7 8.Bg5+ Nf6 9.exf6+,"Wall - Milkman, Internet 1996"
Scotch Opening,Scotch Opening,1.e4 e5 2.Nf3 Nc6 3.d4 f6 4.Bc4 Bb4+ 5.c3 Ba5 6.dxe5 fxe5 7.Nxe5 Nxe5 8.Qh5+ Nf7 9.Qxf7#,1.e4 e5 2.Nf3 Nc6 3.d4 f6 4.Bc4 Bb4+ 5.c3 Ba5 6.dxe5 fxe5 7.Nxe5 Nxe5?? 8.Qh5+ Nf7 (8...g6 9.Qxe5+) 9.Qxf7 mate,"Jahn - Bayer, Germany 1992"
Scotch Opening,Scotch Opening,1.e4 e5 2.Nf3 Nc6 3.d4 Nf6 4.d5 Ne7 5.Nxe5 d6 6.Bb5+ c6 7.dxc6 Qa5+ 8.Nc3,1.e4 e5 2.Nf3 Nc6 3.d4 Nf6 4.d5 Ne7 5.Nxe5 d6 6.Bb5+ c6 7.dxc6 Qa5+ 8.Nc3,"Krumm - Mattern, Germany 1991"
Sicilian Defense,Wing Gambit,1.e4 c5 2.b4 cxb4 3.a3 d5 4.exd5 Qxd5 5.axb4 Qe5+,1.e4 c5 2.b4 (the Wing Gambit) 2...cxb4 3.a3 d5 4.exd5 Qxd5 5.axb4?? Qe5+ winning the rook after 6...Qxa1.,"Shirazi - Jack Peters, US Championship 1984"
Sicilian Defense,Sicilian Defense,1.e4 c5 2.c3 d6 3.d4 Nf6 4.dxc5 Nxe4 5.Qa4+ 6.Qxe4,1.e4 c5 2.c3 d6 3.d4 (to control the center) 3...Nf6 4.dxc5 Nxe4?? 5.Qa4+ and winning the knight after 6.Qxe4.,"Suchin-Miroshishenko, Moscow 1979"
Sicilian Defense,Sicilian Defense,1.e4 c5 2.c3 d5 3.exd5 Qxd5 4.Nf3 e6 5.d4 Nf6 6.Bd3 c4 7.Qa4+ b5,"1.e4 c5 2.c3 d5 3.exd5 Qxd5 4.Nf3 e6 5.d4 Nf6 6.Bd3 c4 7.Qa4+?? b5, losing the Bishop","Wittig - Gelzenleichter, Dortmund 1987"
Sicilian Defense,Sicilian Defense,1.e4 c5 2.c3 Nf6 3.e5 Nd5 4.Bc4 Nf4 5.Qf3 Ng6 6.Qxf7#,1.e4 c5 2.c3 Nf6 3.e5 Nd5 4.Bc4 Nf4 5.Qf3 Ng6?? [Black must play 5…Ne6] 6.Qxf7 mate,"Correa - Barkoviak, Internet 1996"
Sicilian Defense,Sicilian Defense,1.e4 c5 2.Nc3 Nc6 3.Nge2 g6 4.d3 Bg7 5.Be3 Nd4 6.g3 Nf3#,1.e4 c5 2.Nc3 Nc6 3.Nge2 g6 4.d3 Bg7 5.Be3 Nd4 6.g3?? Nf3 mate,"Marjanovic - Zhivanov, Panchev 1946"
Sicilian Defense,Sicilian Defense,1.e4 c5 2.Nc3 Nc6 3.f4 g6 4.Nf3 Bg7 5.Bb5 Nd4 6.Nxd4 cxd4 7.Ne2 e6 8.d3 Qa5+,1.e4 c5 2.Nc3 Nc6 3.f4 g6 4.Nf3 Bg7 5.Bb5 Nd4 6.Nxd4 cxd4 7.Ne2 e6 8.d3?? Qa5+ and winning the bishop,"Smrcka - Engel, Postal 1968"
Sicilian Defense,Sicilian Defense,1.e4 c5 2.c4 Nc6 3.Ne2 Nf6 4.Nbc3 Nb4 5.g3 Nd3#,1.e4 c5 2.c4 Nc6 3.Ne2 Nf6 4.Nbc3 Nb4 5.g3?? Nd3 mate,"Molinari - Bordais, 1979"
Sicilian Defense,Smith-Morra Gambit,1.e4 c5 2.d4 Na6 3.Bxa6 bxa6 4.dxc5 Nf6 5.e5 Ne4 6.Qd5,"1.e4 c5 2.d4 (the Smith-Morra Gambit) 2...Na6 (Black should play 2...cxd4) 3.Bxa6 bxa6 4.dxc5 Nf6 5.e5 Ne4?? 6.Qd5, trapping the Knight.","Wall - Somarian, Internet 1996"
Sicilian Defense,Sicilian Defense,1.e4 c5 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Nd7 5.Qe2 Ngf6 6.Nd6#,1.e4 c5 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Nd7 5.Qe2 Ngf6?? [perhaps 5…e6 is best] 6.Nd6 mate,"Deming - Cornell, Indiana 1980"
Sicilian Defense,Sicilian Defense,1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 d6 5.Bc4 g6 6.e5 dxe5 7.Bxf7+ Kxf7 8.Qxd8,"1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 d6 5.Bc4 g6 6.e5 dxe5?? 7.Bxf7+ Kxf7 8.Qxd8, wins the Queen","Rechi - Grassi, Dubai 1986"
Sicilian Defense,Sicilian Defense,1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 d6 5.Bc4 Nf6 6.e5 dxe5 7.Bxf7+,"1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 d6 5.Bc4 Nf6 (or 5...g6 6.e5 dxe5 Bxf7+, Rechi - Grassi, Dubai 1986) 6.e5 dxe5 7.Bxf7+, winning the Queen","Zardus - Steventon, New Jersey 1986"
Sicilian Defense,Sicilian Defense,1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 d6 5.Nf3 Nf6 6.Bc4 Nc6 7.e5 Nxe5 8.Nxe5 dxe5 9.Bxf7+,"1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 d6 5.Nf3 Nf6 6.Bc4 Nc6 7.e5 Nxe5 8.Nxe5 dxe5 9.Bxf7+, winning the Queen","Kvist - Johannson, Postal 1958"
Sicilian Defense,Sicilian Defense,1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 Nc6 5.Nf3 g6 6.Bc4 Na5 7.Bxf7+ Kxf7 8.Qd4 Bg7 9.Ng5+ Kf8 10.Ne6+,"1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 Nc6 5.Nf3 g6 6.Bc4 Na5 7.Bxf7+ Kxf7 8.Qd4 Bg7 9.Ng5+ Kf8 10.Ne6+, wins the Queen","Kurtes - Berta, Hungary 1958"
Sicilian Defense,Sicilian Defense,1.e4 c5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 b5 5.Bb3 c4,"1.e4 c5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4? b5 5.Bb3 c4, trapping the Bishop","Bleischmidt - Lytschuk, Postal 1976"
Sicilian Defense,Sicilian Defense,1.e4 c5 2.Nf3 Nc6 3.Bb5 Qb6 4.Nc3 Nd4 5.Nxd4 cxd4 6.Nd5 Qd8 7.Qh5 a6 8.Qe5 f6 9.Nc7+ Kf7 10.Qd5+ e6 11.Nxe6 dxe6 12.Qxd8,1.e4 c5 2.Nf3 Nc6 3.Bb5 Qb6 4.Nc3 Nd4 5.Nxd4 cxd4 6.Nd5 Qd8 [perhaps 6…Qd6] 7.Qh5 a6? [slightly better is 7…Nf6] 8.Qe5 f6 9.Nc7+ Kf7 10.Qd5+ and if 10…e6 11.Nxe6 dxe6 12.Qxd8,"Smirin - Afek, Israel 1992"
Sicilian Defense,Sicilian Defense,1.e4 c5 2.Nf3 Nc6 3.Bc4 d6 4.O-O Nf6 5.d3 Bg4 6.h3 Bh5 7.g4 Nxg4 8.hxg4 Bxg4 9.Bxf7+ Kd7 10.Bd5 Ne5 11.Nxe5+ dxe5 12.Qxg4+,1.e4 c5 2.Nf3 Nc6 3.Bc4 d6 4.O-O Nf6 5.d3 Bg4 6.h3 Bh5 7.g4 Nxg4? [Black should just continue with 7…Bg6] 8.hxg4 Bxg4 9.Bxf7+! Kd7 [if 9…Kxf7 10.Ng5+ and 11.Qxg4] 10.Bd5 Ne5?? 11.Nxe5+ dxe5 12.Qxg4+,"Tulip - Clissold, Nottingham 1946"
Sicilian Defense,Sicilian Defense,1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 e5 5.Nf5 Nge7 6.Nd6#,1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 e5 (usually is 4...Nf6) 5.Nf5 Nge7?? 6.Nd6 mate,"McCrowther - McCann, Scotland 1893"
Sicilian Defense,Sicilian Defense,1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 d6 6.Bc4 g6 7.Nxc6 bxc6 8.e5 dxe5 9.Bxf7+ Kxf7 10.Qxd8,1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 d6 6.Bc4 g6 7.Nxc6 bxc6 8.e5 dxe5 9.Bxf7+ Kxf7 10.Qxd8 wins the Queen,"Vavrak - Mohsin, Germany 1992"
Sicilian Defense,Sicilian Defense,1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 d6 6.Bg5 Bd7 7.Be2 e5 8.Ndb5 Bc8 9.Nd5 Be6 10.Nbc7+,"1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 d6 6.Bg5 Bd7 7.Be2 e5 8.Ndb5 Bc8? [8…Be6] 9.Nd5 Be6 10.Nbc7+, winning the Rook","P. Mecking - Sepulveda, Internet 1995"
